 it totally gets in the way of the front storage area.",USB/Aux In
 it tries to pair with my iPhone 7  Plus. Most of the time it pairs easily and satisfactorily. Sometimes, however
 it turns the opposite turn signal on. Hard to turn off",Turn Signal Switch
 it understands 50% of the time",Voice Recognition
 it uses my phone maps and locations - does not allow me to use MB system (which s difficult to use and enter information into)",Navigation
 it usually comes up with the incorrect address.  It is impossible to save my HOME position - even the dealer can't make it happen.  Somebody with some intelligence should design a system that actually is good.  By the way, I am a pilot and flight instructor so I know and teach navigation systems.  And the Cadillac is just plain BAD."
 it usually will say that it doesn't understand the command, and for me to repeat it.  I have even tried to speak slower and make sure that I am saying the name very clearly."
 it wants the address.",Navigation
 it was PAIRED during DELIVERY!",Bluetooth
 it was back to normal. It happens just once, about 2 months after delivery."
 it was explained to me that the car was so new that porsche had yet to develope the solftware and it would come 'online' as a over the air update",Voice Recognition
 it was great & it worked well. Maybe it will get easier the more I use it.",Navigation
 it was kind of dead end. My office location is not changed in recent times. google map and apple map both navigates to my office correctly.",Navigation
 it was my first long trip and I was not familiar with the navigation system.",Navigation
 it was very inconsistent at connecting. Sometimes it connected, but most of the time it failed. I just stopped trying. What a disappointment."
 it was working fine. Finally, it failed altogether and the battery went dead. The entire system was replaced."
 it will ask me if I want to call carrera borquez on cell or at work.  Or if I have Carrera's name in the entry identifying it is her friend, it will list all of those entries even though I said call carrera borquez."
 it will ask me if i meant something totally different. This happens sitting in the car completely silent and while driving.",Voice Recognition
 it will automatically connect, but not often. Then takes multiple manual attempts to pair phone
 it will automatically connect.  Occasionally, it just refuses to"
 it will be on a local country station instead of where I left it on Sirius XM.  My phone pairs with the vehicle, but none of my recent calls or conZZZts loads to the vehicle. I always have to pick up my phone and dial in order to use hands-free."
 it will call the wrong number and/or will not work at all.",Voice Recognition
 it will come back and say someone else's name instead.  Grr.     And I can't stand it when it comes back and asks me call so n so, correct?Waste of time"
 it will come back on.",Display
 it will disconnect. This problem is only with this specific conZZZt number, and does not happen all the time."
 it will drop the pair and system defaults to fm audio and the volume is 3-4 times louder.",Bluetooth
 it will get confused and switch to music thatâ€™s downloaded on my phone - in the middle of the song, multiple times. Also
 it will give me a list of up to 5 names, many of which neither sound nor are spelt anything like the name I asked for; the other names don't even begin with the same letter.  Then when I give the number for the name I want
 it will give you the POI's 25-50-100 miles away but not the one that is 2 miles away.",Navigation
 it will have an inaccurate location for a specific address (as in our home address which it seems to want to place about 200 feet further down the street from where actually is).",Navigation
 it will instruct me to get off the freeway, drive a mile up a road
 it will just show a black screen. (Copied from AEN97): Screen was black and system wouldn't turn on, right on the 3rd day after purchasing. Dealer told me it was 'probably doing an update' when I went for my class on how to use my Lincoln but never really have taken it to dealer to fix this specific problem
 it will not be recognized and a long error message will play, You need to wait for the message to finish before continuing."
 it will not play the news app live stream audio through the car speakers like other vehicles I have had do.",Bluetooth
 it will not recognize it and I have to manually look up the physical address on the internet and then enter that into the navigation.  Obviously, being able to simply say the business name would be preferred because it's seamless."
 it will not recognize names and sometimes the connection with phone is hit and miss.  The recipient cannot hear the conversation.",Voice Recognition
 it will not understand or it keeps saying """"please enter a command"""" or some other remark.  Have to disconnect and start again and several times it says, :pardon"""""
 it will now find the location.",Navigation
 it will only say 'bear Left/Right' which often sends you in wrong direction; it will want you to do a u turn and say 'bear a sharp left'; it will not display the name of the street to turn until you are right on it; it does not say the name of the street until right on it; at FWY speeds, it will let you know of a turn only 1 mile or less away (often too late to make it across several lanes).  The navigation system is the only thing I do not like about the car."
 it will play music from the phone but still says itâ€™s not paired.",Bluetooth
 it will pull up tricia work and ask if that is correct. Noth a major issue, just get annoying
 it will say that there is no device available...doesn't recognize that it is in the car. Doesn't happen all of the time, just periodically."
 it will show me pizza huts that are 25, 50
 it will sometimes drop the call or jump into speaker or mobile phone use. The person on the other end says they have a hard time understanding me when I am talking while the bluetooth is on.",Bluetooth
 it will sometimes not recognize the name I ask for",Voice Recognition
 it will sometimes tell me to plug in a phone.  Some calls do not automatically sync with Bluetooth...when I use the controls to answer, it switches to my phone's speakerphone settings."
 it will start right up where it left off the next time I start the car.  The Bolt insists that I always start out with the Radio!  Bad design! (Copied from AEN97): When I come in to my garage with a podcast playing, I stop the podcast
 it will use my apps on apple car play and then an hour in, stop working"
 it won't . It will intermittently allow me to reply to a text and other times it won't. I have not yet been able to get it to let me voice activate a text.  When It allows me to respond to a text I must speak slowly and carefully.  It has a difficult time understanding my call commands even with just a simple name like Susan",Voice Recognition
 it won't call even though phone is connected. (Copied from FCD97): The audio system is connected to my car and says connected.  But when I press the auto assist to call someone, it won't work. (Copied from AEN97): Making calls when botton is pressed.  Even though phone is connected"
 it won't connect at all.",Bluetooth
 it won't connect.  I havent had time to take it to the dealer.",Voice Recognition
 it won't let me write my destination address...it tends to input others address  other than mine and all the letters that i try to input , they turn invisible
 it won't pull anything up - even it's an actual address",Navigation
 it won't reconnect back to audio. Ex: Spotify will say it's playing, but give no audio and radio will just continue to play even if you try to reconnect to Android Auto."
 it won't reconnect without me disconnecting and re pairing it",Bluetooth
 it wont finish it for you.",Navigation
 it works better.",Voice Recognition
 it works fine, but i have had to re-'pair' the phone several times.   don't know why it loses the pair??"
 it works great. It automatically connects when I get in the vehicle. Every now and then it doesn't connect. Or if I have to disconnect my paired bluetooth while driving (restarting my phone mainly) it will sometimes have a difficult time reconnecting. It's great more often than not. I would like to see the ease and enjoyment from the screen/bluetooth improve on these high end vehicles.",Bluetooth
 it works like it is suppose to.",Voice Recognition
 it works, but is far from impressive. I use android auto (google maps or waze) instead of the factory navigation every single time I need guidance. It's unfortunate that in a 65k luxury truck like the Denali in 2018 the navigation system is just as bare and basic as it was in my 2008 infiniti G35xs. It's very clear that they have not yet implemented the technology that is readily available to every consumer in so many other applications. The introduction of Android auto has been wonderful. I just wish I didn't have to plug my phone in to use it. I would love to see a 'smarter' 'infotainment' system in these luxury vehicles."
 it would be better to allow either WAYZ or google maps to populate the audi screen. The apple car play attempts to do that, but apple maps is the worst."
 it would be either in the center, or on the side
 it would be nice if it worked through Bluetooth.  2) Entering an address can be troublesome, I often resort to picking up my phone and entering it there. The point of having on screen nav
 it would be nice instead of just being notified of a text and having to read the text if there was a way to have the text message read to you.  There may be a way to do this, but when we took the car at delivery and asked we were told that wasn't the option
 it would give me a route and time of arrival. I would also use my phones gps system to verify and found arrival times to be very different. My phone had faster routes every time. I even made sure to have setup the navigation on the Flex to find the fastest routes. Following my phones gps (galaxy note 8) eventually the Ford Flex navi unit will update and catch up.",Navigation
 it would only connect via Wi-Fi. Have you ever tried to put a Wi-Fi password in with arrows and a virtual keyboard, it is the worse. It has no built in Blu-ray or dvd player so you are forced to use your phone or an SD card. I have given up on using it."
 it would reset after vehicle was shut off for while. I haven't taken to dealership. if it reoccurs. I will take it to the dealer",Audio
 it's a cumbersome system and I resort to Waze on my phone for navigation.",Navigation
 it's a few seconds that your eyes are off the road.",Driver Notifications
 it's been good.",Bluetooth
 it's confuding rather use my phones system instead",Navigation
 it's difficult to undo.",Navigation
 it's effort to get it up or down",Other
 it's fine, but getting to the station is a multi-step process that I think is uneccesarily complicated."
 it's fine.",Apple Car Play
 it's hard to get the adapter in and out, and it seems to cause a battery warning to come on after I turn off the car."
 it's just a personal preference problem with how the vehicle is built. My husband has the Audi A4 and the voice recognition and hands free/AUX capabilities are so much more seamless. The Audi Q5 console is much more complicated to use.",Voice Recognition
 it's much more successful. 2) the audio quality when playing music is less than wonderful. It often sounds like an ancient AM car radio. My old 2002 Town & Country Limited had a much better audio system. (And yes, I have taken my new Acura to the dealer for help.) 3) radio stations and music sources are accessed through the touch screen. The top screen is usually very visible; however
 it's not clear how to """"un-pause"""".  I've searched but it and cannot find.",Bluetooth
 it's not clear to me if I have an incorrect setting or not",Bluetooth
 it's not connecting now.",Bluetooth
 it's not recognized",Navigation
 it's not serious, but it doesn't work quite as well as Ford's Sync 3.  I mainly have trouble with it interpreting things like '92.9 FM'"
 it's overwhelming.  Too much to grasp, understand and get the hang of it all in short period of time.  Lots of reading the manual; nothing is that intuitive.  Lots of time sorting through everything."
 it's possible it's picking up other noise also.",Voice Recognition
 it's very difficult to tune to a specific station on the radio or satelitte radio. (Copied from INT97): The user interface for all the electronic features (radio, nav
 itcannot connect me to any number through voice command.",Bluetooth
 its OK.",Power Outlet
 its all full of static",Audio
 its already calerbrated to me and knows important details, and I can already use my phone rather than learn your aweful system"
 its has, on 3 or 4 occasions
 its like the phone and the car are not in sync, the person on the other end can hear me but i cant hear them through my phone nor through bluetooth. When i hang up from that call it takes a few mins for the call to hang up
 its off it wont come on.  I have to pull over shut the car off and wait a few minutes to have the computer restart itself..i was told it had 2 softwares done and the issues have not gone away yet. today is 4/10 and the vehicle is in the shop for the 3rd time.",Display
 its worthless and I no longer use it.",Navigation
 itself, will work well
 jarring sound that's really annoying.",Audio
 jumping between the corner buttons on the control panel and using the dial to control the wheel is awkward. We always have to experiment a bit before getting it right and the wheel always seems to go in the 'wrong' direction.",Navigation
 just an exact address. One time the map was stuck and wouldn't update my location.",Voice Recognition
 just bad design: when closing the sun roof from the tilt position... the button you press is the same button that slides open the sun roof... so if you hold the button down to close the tilt position too long, it closes the sun roof from tilt and then begins to slide open the sun roof."
 just connectivity.",Bluetooth
 just convoluted.",Navigation
 just ease of operations issues. I use an iPod and the AUX input does not let me control the iPod through the steering wheel if I have my phone plugged into the primary jack. Additionally, the navigation system seems to have a hard time recognizing place names. For example
 just easier to use my phone and forget the car features.",Bluetooth
 just frustrating at times.",Bluetooth
 just in a difficult location to reach/plug in, then I cannot close the compartment door when I have anything plugged in."
 just not as bad.  I have driven/lived in the same area for ten years and never had the type of reception issues I have with the Chevy Volt.",Radio
 just occasionally does not recognize",Voice Recognition
 just occasionally",Bluetooth
 just occasionally...",Bluetooth
 just poor location",Ignition Switch
 just random malfunctions. the wired interface of the telephone seems to be very inconsistent.",Other
 just randomly. Doesn't matter if I'm driving, parked or stopped at a light."
 just scroll until you find a station playing the music you like. I still am trying to figure the balance on the sound. This system would be great for home use or if you have a co-pilot that could figure out the controls. You should not have to sit with a book just to listen to the radio. (Copied from AEN97): They are very difficult to program for someone that is not a communication tech.  Many steps involved in every aspect requiring sitting with the owners manual and the addition to the manual just to program.  Seems like they could update a single manual so you don't have to read all the instructions in one manual just to fine that there are additional instructions in an additional manual.(Copied from FCD97): Overall the instructions for all the 'Bells and Whistles' are just to many,and hard to follow.  Sometimes simple is better."
 just sometimes won't recognize my phone is in the car.",Bluetooth
 just staying black. The menus don't consistently come up with the same options when playing music from my iPhone",Display
 just the bluetooth.",Bluetooth
 just the radio.  You have to touch it a few times for it to change the song or radio station.  This is an inherent problem as my previous Mercedes C300 had this same issue as well as other Mercedes loaner cars I have driven.  Since it is not the main control for the radio it is only a minor inconvenience.",Display
 just the sound quality of the sound system is poor.",Audio
 just thought it would be better",Radio
 just use the phone itself without the bluetooth.",Bluetooth
 just very hard to use to get the directions, once in use it works"
 keeping a phone plugged in is difficult.  Just don't like where it is.",Power Outlet
 keeps going back to I-phone, voice activation command not understand"
 kept bringing up irrelevant options.",Voice Recognition
 keys and whatever else I have to have easy access to. There is no good place to store my sunglasses anymore and I like to keep the keys next to me, but there's not a good place to do that."
 lack bass, as well as poor frequency. This is my 3rd Audi with standard factory audio system and this is the poorest sound quality I have yet to experience. And
 lacking many point of interests. No search I have EVER done for businesses that have existed for many years has EVER come up",Navigation
 landscaping trucks, etc. the voice recognition will sometimes not recognize commands"
 lane departure shut down",Not PPEC 7
 last car I ever buy and an old guy runs me into a parking garage column. Yikes! I only had driven 927 miles in the A4 at the time.  Sigh.",Bluetooth
 lately there is no voice recognition. In other words it just waits and nothing happens.",Radio Interaction
 leaving only the radio as a music source. Problem fixes itself after car sits off for 30 min. - 1 hour.",Bluetooth
 left or right)To choose. Itâ€™s a lot of steps and all while driving",Information
 less advanced even than the garmin or tomtom gps units we used to buy 10 years ago.  that would be ok if it worked, but it does not.  it recognizes almost none of the correct addresses we give it and similarly recognizes few common points of interest or retail establishments -- all using voice command.  it seems so inept and such a waste of time that we've stopped trying -- we just use our smartphones instead which is dangerous and not really legal to do while driving (one of the reasons we wanted it installed on the car) because they work and the nav on the vehicle does not.  it's really shameful that MB sells a system which is literally many generations behind current common technology everyone has on their phones.  this is probably the biggest 'miss' on any otherwise great vehicle.  but really amazing they would sell such a miss!"
 let s  go back to previous section where there was NO question preceding the choice of 5 answers  (color scheme sevtion). Now, the lawyers that designed the nav system do not alllow searching previous locations while driving (limit 20). Passenger is not allowed to independently operate nav.. Lexus wants another $15/month for enform where the pampered snowflakes ask the cloud for information. But
 levers, etc.) not a touch screen."
 light control does not allow you to completely turn off daytime running lights",Lighting Switch
 light is impossible to see",Additional Switches
 lighting not bright enough",Sunroof Switch
 like """"MOM"""",  sometimes it brings up 15
 like """"phone book"""" and it will not understand. I then have to go through it numerous times, with it responding with random things that aren't even close to what I said. I always speak clearly and directly but it doesn't always matter.  Also
 like 'call Tim' or 'phone Tim' it once it understands it is to call or navigate to then it is good",Voice Recognition
 like Asian, fast food
 like MP-3 players. It only give the example of apple products, which I do not own. The head unit manufactor is not listed anywhere I could find.
 like Route 429 near Orlando, are not shown accurately."
 like a nice watch and it felt upscale. This new model has a digital clock as an option in the lower touch screen but it's totally not the same. I'd give up the stupid ashtray/change slot for a real clock face.",Driver Notifications
 like an actual clock.",Driver Notifications
 like by my office or on certain sections of the highway.",XM Radio
 like cell phone, radar detector
 like it was on am but wasn't. Then was ok....???? The was just wondering if the Bluetooth taks a long time to connect.",Display
 like pho or ramen. (Copied from AEN97): More of an issue with the syncing of the audio feedback with the car system as the phone can understand easily when not connected with the car, but looses the dictations when connected."
 like state, for every verbal navigation. Misinterprets numbers and streets."
 like the name of a hotel, as a street name
 limited options and no way to query specific locations",Navigation
 listening to an audio book on MP3 and using the navigation system the audio and navigation system quit working momentarily.  It took some button pushing to get it back on line.  Can't recall exactly what we did to cause the issue or to correct it.  This only occurred one time about two weeks ago.  At the time we had owned the vehicle for about two months.  We were on an extended trip when this problem arose.  Typically we do not use the MP3 player.  Note the MP3 player was being sourced by an iPad.",Navigation
 loading, or inputting data. Dealer did a reset and so far so good with Nav System but still having problems with phone messages"
 located in the center of the dash panel, did not light up/ luminate. Only after turning off the vehicle and starting it again did it reappear."
 located inside the center console isn't easily accessible.",USB/Aux In
 location names.  confuses location names with conZZZts.",Voice Recognition
 location, or restaurant
 locations that were built in the last 5 years are not on the system.   I could understand streets built in the last 6 months not being on the system but 5 year old streets??   they should be on the system.",Navigation
 locations, etc)."
 lock and unlock doors,let me know if the vehicle is finished charging has stopped working. I worked with the telephone support persons and was instructed to pull fuse 67 under the dash and replace it did not work. It is currently not working. I will have to bring the car in for another visit."
 long time restaurant not on system.",Navigation
 long time to enter an address into the system.  I have tried every which way but up and it is very, very difficult to enter an address.  Today I used it and it took like 7 tries to get the address in.  No stars for the navigation system.  Once I get the address in
 longer than others, once on that other route will not recalculate. Continues to tell you to make a u turn or turn to take you back to route. Google maps on my cell phone is more accurate. Also on several occasions the system didnâ€™t recognize where I was."
 loose satillite signal",Radio
 lose wire (Copied from FCD97): Navigation dis not work",Navigation
 loudly, quietly
 low quality sound..",Audio
 low volume (Copied from EXT97): Stereo is terrible, loses and faint local fm stations
 main boulevards, etc) and most of the streets are not named.  I can look at map and see what that major cross street is two blocks up.  I haven't actually used the navigation to take me to a specific location yet."
 mainly because voice recognition is awful.",Voice Recognition
 major highways opened over 18 monthes not reflected in the system. My ten year old Garmin with free life time updates is a much better system.",Navigation
 make a phone call or find an address and the system says poor connection try again later or it says I do not understand what you are asking.",Voice Recognition
 make it simpler to use.",Voice Recognition
 makes a mess with cords",Power Outlet
 makes it hard to see the clock and temp",Display
 makes seeing it to put the key in difficult",Ignition Switch
 making it difficult to access in and out if other items are kept inside this compartment as well.",USB/Aux In
 making it difficult to understand.  Never had this problem with previous Lincolns or Fords.  Navigation verbal response as to when to turn is too late when you're already at the intersection when it tells you to turn.",Navigation
 making it difficulty to see when trying to plug cords into the ports. I don't like that I have to leave the little cubby door open when using the ports.",USB/Aux In
 making me question its value. Much more difficult to program in an address or POI than is true of the iPhone. Directions are also often inferior, not accounting for traffic
 making me wonder about the strength of the signal/receptor",Radio
 manually on the screen. That is why I use MBRACE and search the destination from my Iphone and send it to my car.",Navigation
 many times the audio and visual are not synchronized.",Bluetooth
 many times the song will fade away towards the end and then return for one last flourish",XM Radio
 many times while typing in the address the keys gray out preventing the street name required.The systems idea of the street names available in that particular city do not include the one you are trying to get too. Needs an override function to force Nav to accept my imput.",Navigation
 many times, it does not recognize the name of the person I'm requesting."
 many times, the infotainment system does not engage Apple CarPlay and will act as though there is no phone connected. Sometimes it will work immediately
 map zooming makes no sense.  I prefer to use my iPhone - far simpler and safer to use while driving.  Would not order this feature again. (Copied from FCD97): Navigation system was difficult to set up and use.  Too many submenus, difficult to get vehicle connected
 mapping software is not the best as directions seem to take you on longer out of the way routes.",Navigation
 max volume on hands-free communication is only 11 which is too low when driving.",Voice Recognition
 may need more experience to use this from my end.",Sunroof Switch
 maybe it is not intuitive enough. Maybe both. It tries to do too much. Most of the features are unimportant to me and will never bemused. Just complicates the whole operation of the system.",Radio
 maybe one additional in the back would be great.",USB/Aux In
 maybe one inside center console",USB/Aux In
 maybe there isnâ€™t a guage.",Driver Notifications
 maybe too far to the left and busy. Too many menus to go throiugh for all the other info and the controls are not clear.  Trip monitor should not always reset automatically.",Information
 maybe when you press buttons on the steering wheel at the same time. After I turn the car off the problem goes away.",Radio Interaction
 meaning I either need to scan through each station to get to the preset station, or I have to use the touchscreen and take my eyes off the road. This also means I need to click on audio from the touchscreen to get to the preset stations."
 meaning when I've used the navigation system in the past I've either missed exits or misinterpreted directions. This is compensated by the ability to use Android Auto or Apple Carplay and their respective navigation systems instead.",Navigation
 medical offices, car washes
 melted one completely creating smoke and burning the carpet",Power Outlet
 mine and my wife's. Sometimes, if I am in close proximity to the house
 misinterpretation of commands happens always. CD player is missing, car should be equipped with it. Rear camera sometimes doesn't work"
 misinterprets my words (street names) often and I do speakly quite clearly.  It's slow to respond sometimes AND I dislike the volume settings... if I have the blue-tooth phone setting loud enough to hear the person on the other phone, any notifications (for instance
 misinterprets requested conZZZt.",Voice Recognition
 misinterprets street and/or city names.",Voice Recognition
 misinterprets street names. too many steps, have to input state."
 monica home, monica cell and monica jr. When I request monica home
 moonroof, shade. Having to click
 more detailed navigation system should be offered at a $58,000 sale price."
 more often than I've observed in previous cars.",Radio
 more than the system. Not easy for me to use.",Voice Recognition
 most likely from transferring from one tower to another.  The repeated touchscreen messages regarding the disconnection and reconnection are distracting.",Bluetooth
 most likely the moble devices fault.",Bluetooth
 most of the time the passenger is operating and sometimes it won't let them",Navigation
 most of which seems useless.",Information
 most streets are not labeled.",Voice Recognition
 most times (6 out of 10) I have to continuously pair my devices to the truck.  I am the only person driving the truck, so my devices should pair when I enter the truck."
 mostly apparent when playing music (Copied from FCD97): Bluetooth cuts in and out with my phone. When I plug it in and use Android auto, I don't have a problem."
 mostly does not pair up from cellphone to car's bluetooth.",Bluetooth
 move a dial and push a button. All of this while watching a screen and eyes not on the road. Good old fashion radio just takes one button to push.",Display
 moved back an hour instead. This makes the clock 2 hours off. The minutes are always accurate; but, the hours are not."
 mpg, etc."
 much easier with my phone APP 'WAZE'.",Navigation
 much more logical. The 'turn here' comment often comes much too late, the 'prepare for a turn' comment comes at confusing times."
 multi-function switch.  Many people will not start at the manual to understand how to operate this switch.  Adding in the proximity of the switch to the face of the operator, for some people it can be difficult to read the icons."
 multiple system warnings when screen is working, windows not working
 multiple times the nav takes me a way i know is longer and sure enough when i override its commands - it adjusts accordingly and suddenly minutes are shaved off the time.  It should know the fastest route at all times.",Navigation
 music sometimes will not be played. The """"play"""" symbol will be visible, but when I tap """"play""""
 music volume, voice volume
 must enter an address number to proceed. Picture destination is hard to use.",Navigation
 must select through system if connecting phone. Simply connecting and pressing the aux button on the dashboard does not work.",USB/Aux In
 must use Apple Car Play.",Voice Recognition
 my Apple CarPlay stopped working completely. The system would not recognize my iPhone and I tried multiple things to trouble shoot the issue, working directly with Audi and Apple support. it was extremely frustrating. I determined that it was the device
 my Dansrue mp3 player won't work whether I plug it in or try bluetooth.",Bluetooth
 my Garmin asked me how I wanted to save it.  The system on my Cad. is really not up to Cad standards and I'm more than disappointed with it!!!!!!!!!!!!!!!!!",Navigation
 my Rev Wallace conZZZt always  goes to my Rathmond  Collins  conZZZt.",Voice Recognition
 my audio often reverts to FM radio when I had previously been listening to my iPod - in other words the """"source"""" reverts to radio.  This happens about 1/3 of the time when I'm listening to my iPod through the car's sytem, stop the engine and re-start the engine when I get in the car to travel to another location."
 my bluetooth I cannot always find.",Bluetooth
 my calls would drop frequently or I would receive feedback in the car during calls.  The issue dissipated after a few weeks.",Bluetooth
 my car has a USB outlet, for me this is useless."
 my car will automatically open a completely separate app (TIDAL music) instead. That is quite frustrating.",Bluetooth
 my car will automatically start playing from my iTunes music app on my phone, which I never have open because I never use it.  It's all stuff that I had to download from iTunes for a work event or my brother's wedding
 my clock has been behind an hour.......driving me crazy!!!!!!!  Haven't had time to go to dealer!",Driver Notifications
 my conZZZts were missing and no names were recognized.  I tried bmw genius and the consierge and they both re-paired my phone with my bluetooth, but to no avail.  Its dangerous to try and make a call while driving and I am constantly looking away from the road to make calls now."
 my current location.  It provided inaccurate location and directions.  The display was also off by about 4 miles.  After turning the vehicle off and back on at a later time, the issue has not returned."
 my expectation has been limited so high. I also drive a 2011 Honda Odyssey. I don't see a lot of improvement even compared to the audio system on my Odyssey.",Display
 my fault, I think."
 my husband has been unable to connect when he drives the vehicle",Bluetooth
 my husband's name is unusual, so I have him listed in my phone as JW.  It will not take my command to call JW.  As for the navigation
 my iPhone 7+ does not fit in the center console wireless charger.",Not PPEC 7
 my iPhone sits in one of the cup holders with atZZZhed cords streamed across the center console. This is a poor design.",USB/Aux In
 my iPhone was connecting through the USB port to the vehicle but the music wouldn't play through the speakers of my car. That issue mysteriously resolved itself since then.",USB/Aux In
 my iPod will no longer connect.",USB/Aux In
 my iphone 7 won't pair with the SYNC3 over BT until the car has been turned off and back on again.",Bluetooth
 my iphone conZZZts don't load as well as my songs from my ipod don't load.  Also, the same 15+ songs play over and over unless I manually change to a different song from my list."
 my iphone screen shows that the song from itunes is still playing.",Bluetooth
 my knee hits the 'auto light' knob. Fortunately it has an alarm when that setting is changed.",Lighting Switch
 my last Terrain had the same problems. (Copied from AEN97): My last Terrain had the same problem with the Audio, it needs an upgrade is very difficult to connect any other device and sometimes the phone sync does not work!"
 my navigation has told me to exit right when there was no exit or it was on the left. I have also had issues with it not telling me to exit when i should be exiting.",Navigation
 my new countryman is right in front of me and most times I lose the digital number of speed and then have to look to find my speed in front of me above the wheel. When looking away from traffic is difficult when Im on the thruway.",Gauges
 my other cars do not have same problem in the same area",Radio
 my phone doesn't make any sounds when it rings or I get a text message.  I am not sure if it is an issue with vechicle or the phone.",Bluetooth
 my phone dropped off truck's Bluetooth and went back to phone.",Bluetooth
 my phone has not paired to the vehicle. I have not made any changes that may affect this process",Bluetooth
 my phone is listed and works when I select 'sync device'",Bluetooth
 my phone is not recognized and needs to be reinstalled.",Bluetooth
 my phone upon entering did not pair with my car. Never really had this problem before. It also delays my music it plays from my phone.",Bluetooth
 my phone will automatically connect.  My husband will attempt to connect his and is unable to.  He has to remove the phone from the device list and go through the pairing process again to be able to connect to the Bluetooth in the vehicle.",Bluetooth
 my phone will call itself for no reason - either while driving or while stopped and in park.  I can see on the display that it's called itself, and the radio goes off as if I'm on a call.  However
 my phone will not sync with car.  When I go through bluetooth connection manager, I get message that bluetooth is unavailable.  Problem usually rectifies itself
 my previous car was easier.",Navigation
 my problem is with the poorly written manual.  Needs to be written in a simpler, easy to understand format."
 my wife has 1. Anytime we're in the car, one of the devices won't connect and it's confusing. As far as the other issue
 name to all and addresses wrong",Voice Recognition
 named Ben, it has been misinterpreted as 'channel 10 on Sirius
 names on conZZZt list don't appear.  Even  my cheapo Ford Escape company car has this feature!  Unbelievable that Acura can make a common functionality like text messaging and conZZZt list work on a modern day vehicle!!! (Copied from AEN97): Phone communications...text messaging doesn't working properly",Bluetooth
 names or numbers to be repeated & after a few trials, it will disengage (Same happened w/ a previous 2009 328i Conv. & a 2014 428i Conv.). I just gave up on using voice command."
 names to dial ,et etc"
 names, etc. It is continuously misinterprets command s and names
 nav and audio system just spontaneously shut down. but restarted when I restarted the car.",Display
 nav system is difficult to enter and use.  I would just use my phone but the power port is in a bad location.  Just don't like it.",USB/Aux In
 nav, and Bluetooth systems did not work upon delivery."
 nav, clock
 nav, nothing of the screen worked."
 navigating the menus is hard too.  To top it off, most of the features are disabled once you start moving.  Much more so than any other vehicle I have ever had.  it's horrible.  Why not jsut pass through the navigation from my iPhone like Waze.  Why try to compete because the BMW system sucks.  To top it off the prompts are always late and you can never tell what the next tip is so you often miss turns in LA because there are 6 lanes of traffic and you can't navigate over to an exit in """"200 yards"""".  Lame!  This is not an issue the dealer can fix."
 navigation and it did not recognize the same word I repeated over and over such as saying Navigation or saying Music or Radio Station.  I gave up trying easier to use my hands to complete.",Voice Recognition
 navigation completely stops without letting you know it stopped. Very poor system for a car thus expensive to have.",Navigation
 navigation did not allow me to take an alternate route. If I hadn't known the best freeway to go, it would have taken another hour. Even when I was on the main interstate I wanted to be on
 navigation etc)",Other
 navigation is not able to be used.  It defaults to map on phone.",Navigation
 navigation isn't possible. (Copied from FCD97): touch screens (there are 2 of them) completely turn off, rendering things like the A/C completely unusable."
 navigation system difficult yo program",Voice Recognition
 navigation system has reset itself two or three times since we purchased the vehicle.  We don't know if it's a glitch or something and needs to be repaired but since we have an extended warranty we have time to decide if it needs to be corrected.(Copied from FCD97): The entertainment center, XM Radio
 navigation system re-sets--car being brought into dealer",Navigation
 navigation voice commands too low",Navigation
 navigation was not turned on. It took me days to get it turned on. It is so complicated I simply never use it.",Navigation
 navigation will rarely find what Iâ€™m looking for and Iâ€™ll hve to manually search it.",Voice Recognition
 navigation",Voice Recognition
 navigation, and compass display.  Took the car in and the dealer did a software upgrade.  After we picked it up
 navigation, phone
 navy system cannot find my destination or cannot understand what I am saying, then it spins for a long time before it lets me try again or cancel"
 nearer the arm rest.",Window Switch
 need to import it into the car (and reimport every time there is a change). 4. Inconvenient menu to make calls. 5. Doesn't support Apple CarPlay.",Bluetooth
 needs time to recognize something is connected thru USB port. In my previous X3 USB port worked great. No issues. (Copied from FCD97): USB port, every time I turn the car on USB port needs some time (more than 5 minutes some days) to recognize something is plug there"
 neither does voice recognition!",Voice Recognition
 neither is a Smart Phone.  My phone is newer and has bluetooth capability and is recognized by the system.  I have no problems with calling from my conZZZt list.  However, my wife's phone is an older model
 never gets the street address correctly, have tried multiple voices and no luck. custAttr4823"
 never going past the 1st song. Had to switch to a 2.0 USB to get around this issue. Haven't talked to the dealer about this yet because haven't been in for my first service check yet.",USB/Aux In
 never has this issue with my 2015 Escalade",XM Radio
 new locations). (Copied from AEN97): Audio link with iPhone and Android devices sometimes blurs the voice call, so I need to redial. If this happens
 next/previous station, and next/previous track controls are very difficult to use.  In addition to no hard buttons to execute such commands
 no allowance for traffic. Hard to find and program destination. Absolutely worthless",Navigation
 no audio adjustments are possible. (Copied from FCD97): touch screens (there are 2 of them) completely turn off, rendering things like the A/C completely unusable."
 no audio",Display
 no audio, unable to select bluetooth device ; showed this to the dealer...had to restart the car and was able to select device"
 no back-up camera, no heater controls
 no bridge or tunnel, just goes out when traveling down I 95 into the St. Lucie West area of Port St. Lucie
 no color options on display, no traffic indication
 no convenient clock to use.",Driver Notifications
 no enough control form the steering wheel (volume and search only)...",Radio Interaction
